"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.05654499987152e-121,2.4064369999978226
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.03905285859037e-127,2.5011070000000473
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.2170636863294884e-129,2.448959000001196
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.3989023981890676e-127,2.408914999999979
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.149015528365079e-115,2.408331000002363
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.1280624356948938e-126,2.4875319999991916
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.171707097090593e-123,2.559317999999621
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.6521341808691702e-114,2.4881449999993492
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.1409528180370058e-124,2.386619000000792
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.3925763925174522e-127,2.642021999999997
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",5.158778222255823e-117,2.443736999997782
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",9.665847406883768e-120,2.381820999999036
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",9.881961016111885e-123,2.5717969999968773
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.4340528842397058e-124,2.584077999999863
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",7.923809927244371e-123,2.5470280000008643
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.052231914790563e-120,2.4775270000027376
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.2865366500673257e-125,2.545075000001816
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",5.021936695841945e-136,2.5289510000002338
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",7.420244158644264e-124,2.639314000000013
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.6008987458746315e-123,2.639336000000185
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.7914795553899355e-124,2.700541999998677
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.6190139456514437e-115,2.69386399999712
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",6.419878829122839e-123,2.79349799999909
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.0204237641075076e-123,2.8697310000025027
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.447029016282443e-116,3.3102929999986372
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.7135422676304625e-117,3.1958029999987048
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",7.762057426577042e-125,2.8443589999988035
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.58697486349681e-130,2.9688160000005155
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.4954890403406674e-123,3.0521829999997863
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.9797701686936704e-112,2.8378649999976915
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",5.697120140432768e-125,2.798581999999442
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",2.9948281605507155e-120,2.7365370000006806
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",9.316409778216567e-122,2.7550239999982296
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.735237830571759e-120,2.733256999999867
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.1199832792839804e-121,2.6952579999997397
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",6.043851726006976e-127,2.812183999998524
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.8440216703619541e-124,3.1300179999998363
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",9.322796065351507e-122,2.7131960000006075
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.4216382984092032e-132,2.788771999999881
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",5.055694252656881e-127,3.078037999999651
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",9.794681304023438e-119,2.7021420000019134
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",2.0876918446908798e-128,2.4173009999976784
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",1.0293093416864304e-122,2.4224280000016734
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",9.869682933914561e-120,2.4148630000017874
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",2.079119217500293e-128,2.401264000000083
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.277575390293638e-123,2.600043000002188
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",1.2440363891990619e-120,2.8923869999998715
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",1.8764934664097663e-124,2.6047469999975874
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",3.800560083333702e-121,2.5097329999989597
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",2.566004466847899e-113,2.535615000000689
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",8.756786986094972e-124,2.4477159999987634
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",8.888690543658631e-121,2.4063849999984086
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",1.4625775756942052e-123,2.6102280000013707
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",1.115688756799143e-118,2.496656000002986
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",1.3352479061803982e-118,2.496376999999484
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",2.281373025375487e-124,2.5167340000007243
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",3.2377335606697204e-118,2.4205959999999322
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.2240986744638497e-125,2.539741000000504
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",1.0885252667730511e-117,2.5034059999998135
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",7.454839478389819e-115,2.4286490000013146
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",5.885402915699056e-140,2.6965370000034454
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",1.7628735911767626e-116,2.6930629999988014
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",2.15044724571816e-121,2.664863999998488
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",2.818430473674384e-132,2.6638870000024326
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",2.7728055869090664e-125,2.6853249999985565
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",2.5611511311706187e-118,2.7935509999988426
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",6.094369133667175e-118,2.69204499999978
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",2.6250840905201e-121,2.6784090000001015
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",1.0147357829706138e-122,2.6728320000001986
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.933830936577361e-121,2.6588020000017423
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",2.8846882031821206e-123,2.6808170000003884
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",5.327369457725134e-126,2.6665460000003804
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",1.3591514711662485e-119,2.8626320000003034
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",1.2113868601440589e-125,2.7198949999983597
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",1.4639152931410146e-130,2.691882999999507
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",8.537861588468609e-116,2.8008369999988645
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",2.683334919796595e-122,2.718852000001789
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",3.864143586824614e-119,2.710723999996844
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.174985282037199e-119,2.670523000000685
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",1.8638119503905205e-116,2.678970000000845
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.84810635608263e-124,2.673311000002286
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.8909667116605357e-126,2.6826099999998405
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",1.5931323784679123e-129,2.762907999996969
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",1.344050823371473e-121,2.691501999997854
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",8.559071522412841e-122,2.863003000002209
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",1.9225536782114183e-120,2.6856209999968996
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",1.5387404336295927e-127,2.6779590000005555
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",5.665098869589106e-128,2.6732669999983045
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",2.2675991793298667e-119,2.666113999999652
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",5.846934883571211e-122,2.66117099999974
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.0718857039542673e-118,2.816530000000057
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",2.7438512092232104e-123,3.026499999999942
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.0477598513717814e-128,3.071767000001273
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.191717880958721e-115,2.715282000001025
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.445786243689835e-122,2.7946589999992284
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",7.485520400210954e-118,2.795466999999917
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",9.138167298314338e-122,2.8046160000012605
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",5.6752241297125155e-127,2.7728559999995923
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",2.692332617352524e-122,2.907794999999169
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",9.458170514903984e-117,2.718387000000803
"['f4', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.0853371420891574e-17,2.470173000001523
"['f4', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.66170915439442e-16,2.6510490000000573
"['f4', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.4097604376408445e-26,2.596778999999515
"['f4', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.588856037560228e-22,2.711600999999064
"['f4', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",8.846441439973436e-17,2.4991589999990538
"['f4', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",9.671327357032729e-18,2.6315429999995104
