"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, function evaluation]",gBest_fitness,total_time
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.6315729999987525
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.408060000001569
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.3172990000020945
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.312142999995558
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.334199999997509
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.269443999997748
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.466202999996312
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.362510000006296
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.570675000002666
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.466660999998567
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.4299319999990985
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.4615150000026915
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.543585999999777
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.467741000000387
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.427741999999853
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.858984999998938
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.785764000000199
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.74261700000352
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.682247999997344
"['f15', 20, -10, 10, 100, 250, 25000]",0.0,5.5809470000021975
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.530229000003601
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,7.024397000001045
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.481296999998449
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.549808999996458
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.570943999999145
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.706641999997373
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.435537999997905
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.578177000003052
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.765408999999636
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.726933999998437
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.459120999999868
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.477700999996159
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.586427999995067
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.903926999999385
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.73540199999843
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.717056999994384
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.510317000000214
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.382422000002407
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,6.508269999998447
"['f15', 20, -10, 10, 100, 300, 30000]",0.0,7.188886000003549
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.718441999997594
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.572940999998536
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.558544999999867
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.942508000000089
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.942202999998699
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.693379000003915
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.83989599999768
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.635916999999608
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.527466999999888
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.408142000000225
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.6636709999947925
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.785228000000643
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.309085000000778
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.760811000000103
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.620716999997967
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.613212000003841
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.383629000003566
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.372828999999911
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.623961999997846
"['f15', 20, -10, 10, 200, 150, 30000]",0.0,6.549763000002713
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,6.123524000002362
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.623348000000988
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.622134999997797
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.522082000003138
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.724099999999453
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.770193999996991
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.525674999997136
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.537738000006357
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.68236700000125
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,6.214392000001681
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.787607999998727
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.8320349999994505
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,6.125651000002108
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.805754999993951
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,6.057504999997036
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.664151999997557
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.643302999997104
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.7678779999987455
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.8250909999987925
"['f15', 20, -100, 100, 100, 250, 25000]",0.0,5.749964999995427
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,6.668929999999818
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,6.810594000002311
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,7.361982000002172
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,6.733452000000398
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,6.73951500000112
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,6.828921000000264
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,6.665420000004815
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,6.727485999996134
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,7.037747000002128
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,7.103453999996418
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,6.709393999997701
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,6.74568200000067
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,6.9804540000041015
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,6.898459999996703
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,7.2588639999958104
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,7.1198699999949895
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,7.145734000005177
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,6.984072999999626
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,7.1026180000044405
"['f15', 20, -100, 100, 100, 300, 30000]",0.0,6.764741999999387
"['f15', 20, -100, 100, 200, 150, 30000]",0.0,7.008835000000545
"['f15', 20, -100, 100, 200, 150, 30000]",0.0,6.786886000001687
"['f15', 20, -100, 100, 200, 150, 30000]",0.0,6.572747999998683
"['f15', 20, -100, 100, 200, 150, 30000]",0.0,6.842917000001762
