"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.5857905165379321,6.36
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",1.2214686238642773,6.3
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.5557582830200002,6.07
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.8765841435677096,5.78
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",5.1912676663219885,5.94
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.7050320917003847,6.03
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.7086415015673324,6.98
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.5562481458287338,6.25
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.7167952335790959,6.17
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.7284145669139792,5.82
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",2.5690329266420986,5.9
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.8810475587361172,6.05
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.9624572368471348,5.82
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",1.0859017842912937,6.32
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.7637836022040084,5.86
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",1.7790843279695445,5.92
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.6006073788939729,5.89
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.6574554672584481,6.0
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",1.5559632505043597,5.8
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.6280251888504226,5.94
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.6369682631430856,6.09
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.5081838990595331,5.85
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.5243002220782089,5.94
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.5988928126741861,5.89
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.605905530381565,6.18
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.6330454336777868,5.88
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.5660970311684459,5.73
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.5973323393777601,5.92
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.8185273204779551,6.03
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.5286420577000766,6.67
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.5792683664954978,5.96
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.7900954698799121,6.26
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.5721212171792073,6.27
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.5710899583670168,6.28
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.6076926707617637,6.09
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.559152652277054,5.96
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.5172285246029484,6.09
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.6780501700175077,6.19
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.5290296598844786,5.95
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.9374476121937403,6.56
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.7001908257371809,6.19
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",1.0251275547933083,6.15
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.6928594010161513,6.1
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.5892448451152924,6.14
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",1.1138388077793877,5.97
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",1.456477548453525,6.09
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.6142850908199735,6.04
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.6015937741752886,6.06
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.5260799497596772,5.88
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.9020135196285934,6.01
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.9767676843372014,6.48
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.6930477781619813,6.02
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.61174042170946,5.85
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.7014941183548233,5.93
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",1.1324597216064165,5.86
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.6950111278653148,5.87
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",1.004585120414793,6.23
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.8753894916034544,5.98
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.8144606189698599,5.99
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.8008591916746162,6.11
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.6604241059482446,5.8
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.5208317083460982,6.12
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.5098890747525229,5.7
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",1.0382960662369582,5.93
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.6295551503894022,6.5
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.8663571529714832,6.05
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.5438609754246858,6.16
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.514440155653626,5.95
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.6396581892030658,6.14
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.5022008842915143,5.95
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.9271407198793592,6.1
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",2.763054939885061,6.3
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.8068350909313041,6.17
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",1.057462374840539,6.24
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.5763177826608197,5.96
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.6789847864347126,5.75
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.5320368313066581,5.74
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.5371718026912928,5.7
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.5310368949702331,6.15
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",2.11122353323892,6.0
"['f10', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",1.1453723575518608,6.77
"['f10', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",0.5665274073157316,6.97
"['f10', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",0.9559996354999265,8.33
"['f10', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",0.5466566092118951,7.37
"['f10', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",0.5381589186185285,7.02
"['f10', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",0.6953702676124203,7.32
"['f10', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",0.5886088117675251,7.31
"['f10', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",0.5095368265203102,7.33
"['f10', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",0.5243405333452681,7.4
"['f10', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",0.8939125248264879,7.37
