"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",total_time,gBest_fitness
"['f10', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",6.68,1.1499854887331387
"['f10', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",6.11,0.5338196833470308
"['f10', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",6.23,0.6619600768189182
"['f10', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",6.24,0.509537492350713
"['f10', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",6.99,2.6190541128016163
"['f10', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",7.41,2.6565073672266872
"['f10', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",7.4,1.821855476795076
"['f10', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",7.16,0.5157391560578996
"['f10', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",7.36,0.5987689404569343
"['f10', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",7.04,1.3433779949652886
"['f10', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",6.93,0.543143036008259
"['f10', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",7.74,0.5432924689771881
"['f10', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",6.24,16.756561328927972
"['f10', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",6.68,5.89329855788903
"['f10', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",6.13,4.055069605899341
"['f10', 20, -100, 100, 100, 250, 2.5, 2.5, 25000]",5.97,6.455309225389817
"['f10', 20, -100, 100, 100, 300, 2.05, 2.05, 30000]",7.56,1.6854028542370014
"['f10', 20, -100, 100, 100, 300, 2.05, 2.5, 30000]",7.28,2.1151146163401786
"['f10', 20, -100, 100, 100, 300, 2.5, 2.05, 30000]",7.5,1.4775650536412424
"['f10', 20, -100, 100, 100, 300, 2.5, 2.5, 30000]",7.02,1.4317935511821718
"['f10', 20, -100, 100, 200, 150, 2.05, 2.05, 30000]",7.4,11.444494840576915
"['f10', 20, -100, 100, 200, 150, 2.05, 2.5, 30000]",7.36,0.8683459334357897
"['f10', 20, -100, 100, 200, 150, 2.5, 2.05, 30000]",7.72,3.6311120523917393
"['f10', 20, -100, 100, 200, 150, 2.5, 2.5, 30000]",7.22,4.193512189993419
"['f10', 30, -10, 10, 100, 250, 2.05, 2.05, 25000]",7.56,1.2622429868221754
"['f10', 30, -10, 10, 100, 250, 2.05, 2.5, 25000]",7.78,4.787762652952721
"['f10', 30, -10, 10, 100, 250, 2.5, 2.05, 25000]",7.98,7.591986624840103
"['f10', 30, -10, 10, 100, 250, 2.5, 2.5, 25000]",8.0,2.3632963871951094
"['f10', 30, -10, 10, 100, 300, 2.05, 2.05, 30000]",9.21,3.6356809095557456
"['f10', 30, -10, 10, 100, 300, 2.05, 2.5, 30000]",9.36,4.210185460501259
"['f10', 30, -10, 10, 100, 300, 2.5, 2.05, 30000]",9.21,7.905747181547051
"['f10', 30, -10, 10, 100, 300, 2.5, 2.5, 30000]",9.69,1.2140120791422473
"['f10', 30, -10, 10, 200, 150, 2.05, 2.05, 30000]",9.66,2.3745992987414075
"['f10', 30, -10, 10, 200, 150, 2.05, 2.5, 30000]",9.41,1.3887920736865738
"['f10', 30, -10, 10, 200, 150, 2.5, 2.05, 30000]",9.21,16.180987887383267
"['f10', 30, -10, 10, 200, 150, 2.5, 2.5, 30000]",9.08,1.7747647335521843
"['f10', 30, -100, 100, 100, 250, 2.05, 2.05, 25000]",7.91,121.36798225504677
"['f10', 30, -100, 100, 100, 250, 2.05, 2.5, 25000]",7.44,38.76360306710671
