"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,4.6196449999988545
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.4602732655752588e-08,4.599954999997863
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,4.544154000002891
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,4.577434000006178
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,4.581999000001815
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,4.524527999994461
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,4.598993999999948
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",5.831269718918718e-16,4.631447000007029
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,4.54244099999778
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.881170512110876e-06,4.578026000002865
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,4.668283999999403
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.0200166867194104e-21,4.661926000000676
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",5.922358097231533e-08,4.639175999996951
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,4.607529999993858
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,4.65552500000922
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,4.636625000013737
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,4.562506000002031
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,4.670217000006232
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,4.5991159999975935
"['f9', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,4.581280999991577
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.299507999996422
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",139539203.84643665,5.323520999998436
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.478920000008657
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.017051008335287877,5.31929100000707
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.265953000009176
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",9.297742438186458e-05,5.265373999995063
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.234672000005958
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.0452614158314618e-06,5.3037659999972675
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.275502999997116
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.297514999998384
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.255206000001635
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.0416022980539976e-11,5.306664999996428
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.332085000001825
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.23919159994069e-06,5.663945000007516
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.25936099998944
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.184310999989975
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.304678000000422
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.2418219999963185
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.271515000000363
"['f9', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",6.958839947824725e-05,5.233665000007022
"['f9', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",0.0,4.679994000005536
"['f9', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",9.83055161309979e-07,4.674920999997994
"['f9', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",0.04684387663975622,4.622380999993766
"['f9', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",0.0,4.673030999998446
