"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,-9882.04188427174
2,-17380.238080267274
3,-18058.915853139177
4,-18058.915853139177
5,-18058.915853139177
6,-18119.590651295424
7,-18450.697553750913
8,-18571.348309027348
9,-20138.28952242925
10,-20203.861745591203
11,-20203.861745591203
12,-20203.861745591203
13,-20203.861745591203
14,-20203.931712038997
15,-23107.610596026636
16,-24119.768752254993
17,-25779.426789188372
18,-25779.426789188372
19,-25779.426789188372
20,-31559.112622604538
21,-34117.45139827578
22,-39822.170412078405
23,-40670.570037983816
24,-40670.570037983816
25,-40670.570037983816
26,-40670.570037983816
27,-40670.570037983816
28,-40701.02799947851
29,-40704.32095054168
30,-40706.291542849
31,-40706.291542849
32,-40710.68686138707
33,-40710.68686138707
34,-40710.68686138707
35,-40719.85315046858
36,-40719.85315046858
37,-40719.85315046858
38,-40719.85315046858
39,-40719.85315046858
40,-40719.85315046858
41,-40723.39671058045
42,-40723.39671058045
43,-40723.39671058045
44,-40723.39671058045
45,-40733.54126230938
46,-40733.54126230938
47,-40733.54126230938
48,-40733.54126230938
49,-40733.54126230938
50,-40733.54126230938
51,-40733.54126230938
52,-40733.54126230938
53,-40733.54126230938
54,-40733.54126230938
55,-40733.54126230938
56,-40733.54126230938
57,-40733.54126230938
58,-40733.54126230938
59,-40733.54126230938
60,-40733.54126230938
61,-40733.54126230938
62,-40733.68467330485
63,-40733.68467330485
64,-40733.68467330485
65,-40733.68467330485
66,-40736.62212298666
67,-40736.62212298666
68,-40736.62212298666
69,-40736.62212298666
70,-40736.62212298666
71,-40736.62212298666
72,-40736.62212298666
73,-40736.62212298666
74,-40736.62212298666
75,-40736.62212298666
76,-40736.62212298666
77,-40736.62212298666
78,-40736.62212298666
79,-40736.62212298666
80,-40736.62212298666
81,-40736.62212298666
82,-40736.62212298666
83,-40736.62212298666
84,-40736.62212298666
85,-40736.75520365312
86,-40736.75520365312
87,-40736.75520365312
88,-40745.78456834029
89,-40745.78456834029
90,-40747.82405704005
91,-40747.82405704005
92,-40747.82405704005
93,-40747.82405704005
94,-40747.82405704005
95,-40747.82405704005
96,-40747.82405704005
97,-40747.82405704005
98,-40747.82405704005
99,-40747.82405704005
100,-40747.82405704005
101,-40750.59140258316
102,-40750.59140258316
103,-40750.59140258316
104,-40750.59140258316
105,-40750.59140258316
106,-40750.59140258316
107,-40750.59140258316
108,-40750.59140258316
109,-40750.59140258316
110,-40750.59140258316
111,-40750.59140258316
112,-40750.59140258316
113,-40750.59531047667
114,-40750.59531047667
115,-40750.59531047667
116,-40750.59531047667
117,-40750.663815657295
118,-40750.663815657295
119,-40750.663815657295
120,-40750.663815657295
121,-40750.663815657295
122,-40750.663815657295
123,-40750.663815657295
124,-40750.663815657295
125,-40750.663815657295
126,-40750.663815657295
127,-40750.663815657295
128,-40750.663815657295
129,-40750.663815657295
130,-40750.663815657295
131,-40756.58830372341
132,-40756.58830372341
133,-40756.58830372341
134,-40764.47177699385
135,-40764.47177699385
136,-40765.27032547271
137,-40765.27032547271
138,-40765.27032547271
139,-40765.27032547271
140,-40765.27032547271
141,-40765.27032547271
142,-40765.27032547271
143,-40765.27032547271
144,-40765.27032547271
145,-40765.27032547271
146,-40765.27032547271
147,-40765.27032547271
148,-40765.27032547271
149,-40765.27032547271
150,-40765.27032547271
151,-40765.631253350366
152,-40765.631253350366
153,-40765.631253350366
154,-40765.631253350366
155,-40765.631253350366
156,-40765.631253350366
157,-40765.631253350366
158,-40765.631253350366
159,-40765.631253350366
160,-40765.631253350366
161,-40765.706339539945
162,-40765.706339539945
163,-40765.706339539945
164,-40765.706339539945
165,-40765.706339539945
166,-40765.706339539945
167,-40765.706339539945
168,-40765.706339539945
169,-40765.706339539945
170,-40767.0410733414
171,-40767.0410733414
172,-40767.0410733414
173,-40767.0410733414
174,-40767.0410733414
175,-40767.0410733414
176,-40767.0410733414
177,-40767.0410733414
178,-40767.0410733414
