"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,-9227.109741334496
2,-17225.03434378265
3,-18915.432826709606
4,-21370.876152077246
5,-22585.33517483526
6,-27297.2195535
7,-28779.991991701565
8,-29871.52232585582
9,-29871.52232585582
10,-29874.750488824116
11,-29986.46843989488
12,-29986.46843989488
13,-30020.37051078006
14,-30663.612211825188
15,-30707.398043459572
16,-31786.802672609734
17,-32175.644266132946
18,-32338.053835262097
19,-32716.600299794984
20,-33239.45151792717
21,-40060.02606656924
22,-40060.02606656924
23,-40060.02606656924
24,-40060.02606656924
25,-40103.43015941863
26,-40103.43015941863
27,-40103.43015941863
28,-40103.43015941863
29,-40103.43015941863
30,-40103.43015941863
31,-40103.43015941863
32,-40107.40450497546
33,-40109.69069966551
34,-40109.69069966551
35,-40109.69069966551
36,-40119.285233698385
37,-40119.285233698385
38,-40119.285233698385
39,-40119.285233698385
40,-40119.285233698385
41,-40120.53311282206
42,-40275.816442143325
43,-40275.816442143325
44,-40275.816442143325
45,-40306.072779721595
46,-40306.072779721595
47,-40306.072779721595
48,-40306.33841643111
49,-40306.33841643111
50,-40316.46053122772
51,-40316.62117414429
52,-40316.62117414429
53,-40316.62117414429
54,-40317.076882845286
55,-40317.076882845286
56,-40396.043640181524
57,-40460.392827433556
58,-40466.24691619591
59,-40538.41544592994
60,-40540.956434330605
61,-40547.01921695589
62,-40547.01921695589
63,-40547.01921695589
64,-40547.01921695589
65,-40547.01921695589
66,-40547.01921695589
67,-40548.408499169745
68,-40548.408499169745
69,-40548.489353394616
70,-40548.489353394616
71,-40548.489353394616
72,-40548.492492501326
73,-40548.492492501326
74,-40548.492492501326
75,-40548.492492501326
76,-40548.492492501326
77,-40548.492492501326
78,-40548.492492501326
79,-41280.31004038127
80,-41818.00944478874
81,-41861.71135984784
82,-41861.71135984784
83,-41866.268936524764
84,-41871.31669216437
85,-41871.31669216437
86,-41871.78679267597
87,-41871.78679267597
88,-41871.78679267597
89,-41882.90515884105
90,-41882.90515884105
91,-41890.96361603226
92,-41890.96361603226
93,-41890.96361603226
94,-41890.96361603226
95,-41890.96361603226
96,-41890.96361603226
97,-41890.96361603226
98,-41895.00285735505
99,-41895.00285735505
100,-41895.00285735505
101,-41895.00285735505
102,-41895.00285735505
103,-41895.00285735505
104,-41895.00285735505
105,-41895.00285735505
106,-41895.00285735505
107,-41895.24315290261
108,-41895.24315290261
109,-41895.24315290261
110,-41895.24315290261
111,-41895.24315290261
112,-41895.24315290261
113,-41895.24315290261
114,-41895.24315290261
115,-41895.24315290261
116,-41895.24315290261
117,-41895.24315290261
118,-41895.24315290261
119,-41895.29007249497
120,-41895.29007249497
121,-41895.29007249497
