"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,-83.03752916135204
2,-129.92305086713705
3,-154.40677373439203
4,-163.48930870407426
5,-168.8830367889734
6,-169.8198297842381
7,-173.19790473463408
8,-184.08494124836415
9,-187.15048512584573
10,-189.77480134338276
11,-189.838107437014
12,-189.9909974259048
13,-193.3106023127866
14,-193.4864938495933
15,-193.4864938495933
16,-193.49302061392984
17,-193.6076764026449
18,-193.6296401157033
19,-193.79428274985986
20,-193.85333021508518
21,-194.02192159621023
22,-194.3634109948229
23,-194.49938799550074
24,-194.55414213110024
25,-194.71820093278131
26,-194.72430996289097
27,-195.21073080642782
28,-195.26759458944758
29,-195.3885317727371
30,-195.57749322146952
31,-196.33683136509623
32,-196.68945748912245
33,-196.70460815745133
34,-196.70460815745133
35,-196.70460815745133
36,-196.70460815745133
37,-196.70601975654725
38,-196.71778727745203
39,-196.7434207800779
40,-196.85384121573153
41,-196.85838394208923
42,-196.86146511786978
43,-196.86153598596766
44,-196.86153598596766
45,-196.87820231579485
46,-197.15565524480434
47,-197.15565524480434
48,-197.17504787077362
49,-197.19274106553178
50,-197.19365622953813
51,-197.19425816140244
52,-197.19730243243592
53,-197.19776315288144
54,-197.19776315288144
55,-197.19776315288144
56,-197.19807518266595
57,-197.19807518266595
58,-197.19807518266595
59,-197.19807526816848
60,-197.19810595887512
61,-197.19810595887512
62,-197.1981496463556
63,-197.19819298682708
64,-197.1982208733885
65,-197.19834544240834
66,-197.19834544240834
67,-197.19867840532498
68,-197.19867840532498
69,-197.19903327209875
70,-197.19903327209875
71,-197.19905231388984
72,-197.19905231388984
73,-197.199054087508
74,-197.1990545017217
75,-197.1990545017217
76,-197.1991563743867
77,-197.1991563743867
78,-197.19915718369728
79,-197.19925416388085
80,-197.19925416388085
81,-197.1993237389707
82,-197.1993734671328
83,-197.19937486526194
84,-197.20027989370627
85,-197.20169943347517
86,-197.20169943347517
87,-197.20171933543298
88,-197.20171933543298
89,-197.20171933543298
90,-197.20171933543298
91,-197.20171933543298
92,-197.20171933543298
93,-197.20188472608802
94,-197.20188639107553
95,-197.20188639107553
96,-197.2019490283569
97,-197.2019490283569
98,-197.2019490283569
99,-197.2019490283569
100,-197.2019490283569
