"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,-13786.387272397415
2,-17710.349741974216
3,-18287.383959341852
4,-18289.834840510353
5,-18292.88319529526
6,-18297.27624690104
7,-18297.30957186204
8,-18297.30957186204
9,-18297.30957186204
10,-18297.30957186204
11,-18297.30957186204
12,-18297.30957186204
13,-18921.945489450936
14,-37628.77102555666
15,-37637.6675368472
16,-40707.60403893216
17,-41280.830231962784
18,-41301.1974059588
19,-41301.1974059588
20,-41301.1974059588
21,-41301.1974059588
22,-41301.1974059588
23,-41301.1974059588
24,-41301.1974059588
25,-41301.1974059588
26,-41301.1974059588
27,-41301.575415592095
28,-41301.615480019085
29,-41301.615480019085
30,-41301.615480019085
31,-41301.615480019085
32,-41301.6599567333
33,-41301.6599567333
34,-41301.6599567333
35,-41301.6599567333
36,-41301.6599567333
37,-41301.6599567333
38,-41301.6599567333
39,-41301.663967416
40,-41301.663967416
41,-41301.663967416
42,-41301.663967416
43,-41301.663967416
44,-41301.663967416
45,-41301.663967416
46,-41301.663967416
47,-41301.663967416
48,-41301.66422829789
49,-41301.66422829789
50,-41301.66422829789
51,-41301.66422829789
52,-41301.66422829789
53,-41301.66422829789
54,-41301.66422829789
55,-41301.66422829789
56,-41301.66422829789
57,-41301.66422829789
58,-41301.66422829789
59,-41301.66422829789
60,-41301.66422829789
61,-41305.24804729642
62,-41314.717229057576
63,-41320.39098477609
64,-41320.39098477609
65,-41320.41337572643
66,-41320.41337572643
67,-41320.42986784364
68,-41320.42986784364
69,-41321.72536872558
70,-41321.72536872558
71,-41402.83079766636
72,-41748.970207652164
73,-41796.157425651916
74,-41837.86012764588
75,-41837.86012764588
76,-41837.86012764588
77,-41837.86012764588
78,-41844.5727205531
79,-41844.5727205531
80,-41844.5727205531
81,-41844.5727205531
82,-41844.5727205531
83,-41845.084042291186
84,-41845.084042291186
85,-41845.20659384291
86,-41845.20659384291
87,-41845.20659384291
88,-41845.39243010531
89,-41845.39243010531
90,-41845.39243010531
91,-41845.39243010531
92,-41845.39243010531
93,-41845.39243010531
94,-41845.9261569991
95,-41845.96758997303
96,-41845.984799068035
97,-41845.99080045074
98,-41845.99080045074
99,-41845.99080045074
100,-41845.99080045074
101,-41846.012474946314
102,-41846.03074257947
103,-41846.03074257947
104,-41846.03074257947
105,-41846.03074257947
106,-41846.03074257947
107,-41846.03074257947
108,-41846.03074257947
109,-41846.03074257947
110,-41846.03074257947
111,-41846.15025900693
112,-41846.15025900693
113,-41846.15025900693
114,-41846.15025900693
115,-41846.15025900693
116,-41846.15025900693
117,-41846.158340596245
118,-41846.158340596245
119,-41846.27227332102
120,-41846.27227332102
121,-41846.27227332102
122,-41846.27227332102
123,-41846.2899752932
124,-41846.34404790751
125,-41846.34404790751
126,-41846.34404790751
127,-41846.34404790751
128,-41846.34404790751
129,-41846.34404790751
130,-41846.35529106428
131,-41846.35529106428
132,-41846.35529106428
133,-41846.35529106428
134,-41849.946639716385
135,-41849.946639716385
136,-41849.946639716385
137,-41849.946639716385
138,-41849.946639716385
139,-41849.946639716385
140,-41849.946639716385
141,-41849.946639716385
142,-41849.946639716385
143,-41849.946639716385
144,-41849.95768339592
145,-41849.95768339592
146,-41849.99018822626
147,-41849.99018822626
148,-41849.99018822626
149,-41849.99018822626
150,-41849.99018822626
151,-41849.99151161331
152,-41849.99151161331
153,-41849.99151161331
154,-41850.05914974056
155,-41850.05914974056
156,-41850.05914974056
157,-41850.05914974056
158,-41850.05914974056
159,-41850.05914974056
160,-41850.05914974056
161,-41850.05914974056
162,-41850.05914974056
163,-41850.05914974056
164,-41850.05914974056
165,-41850.05914974056
166,-41850.05914974056
167,-41850.06014081966
168,-41850.06014081966
169,-41850.06014081966
170,-41850.06014081966
171,-41850.06014081966
172,-41850.06014081966
173,-41850.06014081966
174,-41850.06014081966
175,-41850.06014081966
176,-41850.06014081966
177,-41850.084494733856
178,-41850.084494733856
179,-41850.084494733856
180,-41850.084494733856
181,-41850.08463989585
182,-41850.08463989585
183,-41850.08463989585
184,-41850.10066816864
185,-41850.10066816864
186,-41850.10066816864
187,-41850.11572478628
188,-41850.11572478628
189,-41850.11572478628
190,-41850.11572478628
191,-41850.23432983636
192,-41850.24474082751
193,-41850.24474082751
194,-41850.24474082751
195,-41850.24674168835
196,-41850.24674168835
197,-41850.24677050997
198,-41850.24677050997
199,-41850.24677050997
200,-41850.24677050997
201,-41850.24677050997
202,-41850.24677050997
203,-41850.24677050997
204,-41850.24677050997
205,-41850.24677050997
206,-41850.24677050997
207,-41850.24677050997
208,-41850.24677050997
209,-41850.24677050997
210,-41850.24677050997
211,-41850.24677050997
212,-41850.24677050997
213,-41850.24677050997
214,-41850.24677050997
215,-41850.24677050997
216,-41850.24677050997
217,-41850.24677050997
218,-41850.24677050997
219,-41850.252895147394
220,-41850.260329246805
221,-41850.2611413813
222,-41850.2611413813
223,-41850.2611413813
224,-41850.2611413813
225,-41850.29043594589
226,-41850.29043594589
227,-41850.29043594589
228,-41850.29043594589
229,-41850.29043594589
230,-41850.29043594589
231,-41850.293136749686
232,-41850.293136749686
233,-41850.293136749686
234,-41850.337877964346
235,-41850.337877964346
236,-41850.337877964346
237,-41850.337877964346
238,-41850.337877964346
239,-41850.337877964346
240,-41850.337877964346
241,-41850.337877964346
242,-41850.337877964346
243,-41850.337877964346
244,-41850.337877964346
245,-41850.34830210045
246,-41850.34830210045
247,-41850.34830210045
248,-41850.34830210045
249,-41850.349992827774
250,-41850.349992827774
251,-41850.349992827774
252,-41850.349992827774
253,-41850.349992827774
254,-41850.349992827774
255,-41850.349992827774
256,-41850.349992827774
257,-41850.349992827774
258,-41850.36080023257
259,-41850.36080023257
260,-41850.36080023257
261,-41850.36080023257
262,-41850.36080023257
263,-41850.36080023257
264,-41850.36080023257
265,-41850.36080023257
266,-41850.36080023257
267,-41850.36080023257
268,-41850.36080023257
269,-41850.36080023257
270,-41850.36080023257
271,-41850.36080023257
272,-41850.36080023257
273,-41850.36080023257
274,-41850.36080023257
275,-41850.36080023257
276,-41850.3691897706
277,-41850.3691897706
278,-41850.37120157368
279,-41850.38166304044
280,-41850.39419815305
281,-41850.40031083567
282,-41850.40031083567
283,-41850.40035520233
284,-41850.40035520233
285,-41850.40035520233
286,-41850.40035520233
287,-41850.40035520233
288,-41850.40035520233
289,-41850.40035520233
290,-41850.400357670405
291,-41850.400357670405
292,-41850.400357670405
293,-41850.400357670405
294,-41850.400357670405
295,-41850.400357670405
296,-41850.400357670405
297,-41850.400357670405
298,-41850.400357670405
299,-41850.400357670405
300,-41850.400357670405
301,-41850.400357670405
302,-41850.400357670405
303,-41850.400357670405
304,-41850.400357670405
305,-41850.400357670405
306,-41850.400357670405
307,-41850.400357670405
308,-41850.400357670405
309,-41850.400357670405
310,-41850.400357670405
311,-41850.400357670405
312,-41850.400357670405
313,-41850.400357670405
314,-41850.400357670405
315,-41850.40040695282
316,-41850.40040695282
317,-41850.40040695282
318,-41850.40040695282
319,-41850.40040695282
320,-41850.40040695282
321,-41850.40040695282
322,-41850.40040695282
323,-41850.40040695282
324,-41850.40040695282
325,-41850.40040695282
326,-41850.40040695282
327,-41850.40040695282
328,-41850.40040695282
329,-41850.40040695282
330,-41850.40040695282
331,-41850.42173754541
332,-41850.42173754541
333,-41850.42173754541
334,-41850.42173754541
335,-41850.42173754541
336,-41850.428805090145
337,-41850.428805090145
338,-41850.428805090145
339,-41850.428805090145
340,-41850.428805090145
341,-41850.428805090145
342,-41850.428805090145
343,-41850.428805090145
344,-41850.428805090145
345,-41854.19789060815
346,-41854.19789060815
347,-41854.52581089431
348,-41854.578819445975
349,-41854.60190034871
350,-41854.60190034871
351,-41854.60190034871
352,-41854.60190034871
353,-41854.60190034871
354,-41854.60190034871
355,-41854.60190034871
356,-41854.60190034871
357,-41854.60190034871
358,-41854.60190034871
359,-41854.60190034871
360,-41854.60190034871
361,-41854.60190034871
362,-41854.60190034871
363,-41854.60190034871
364,-41854.61175841744
365,-41854.615609770015
366,-41854.615609770015
367,-41854.615609770015
368,-41854.615609770015
369,-41854.615609770015
370,-41854.615609770015
371,-41854.615609770015
372,-41854.615609770015
373,-41854.615609770015
374,-41854.615609770015
375,-41854.615609770015
376,-41854.615609770015
377,-41854.61630356653
378,-41854.61630356653
379,-41854.61630356653
380,-41854.61630356653
381,-41854.61630356653
382,-41854.61630356653
383,-41854.623947074826
384,-41854.6253785787
385,-41854.6253785787
386,-41856.23433680377
387,-41858.41636747944
388,-41858.41636747944
389,-41858.47858554828
390,-41858.57455593899
391,-41858.57455593899
392,-41858.57455593899
393,-41858.59653307743
394,-41858.62606419397
395,-41858.65560582009
396,-41858.65560582009
397,-41858.6594136864
398,-41858.6594136864
399,-41858.6594136864
400,-41858.687578301025
