"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,-8973.551574929785
2,-9029.457926569587
3,-20004.51512623666
4,-20004.51512623666
5,-20063.232383900722
6,-20095.33901669027
7,-20104.931221977844
8,-20107.311842095896
9,-20111.030032454757
10,-20123.97152100205
11,-20164.217616631868
12,-20192.39557310371
13,-20206.90363671158
14,-20206.90363671158
15,-20206.90363671158
16,-20207.207255250138
17,-20207.207255250138
18,-20207.207255250138
19,-20207.207255250138
20,-20207.207255250138
21,-20207.207255250138
22,-20211.633268766258
23,-20211.633268766258
24,-20211.633268766258
25,-20212.237805088847
26,-20212.237805088847
27,-20212.25532418619
28,-20224.590308594015
29,-20231.810919438765
30,-20231.810919438765
31,-20231.950052445532
32,-20232.342301307595
33,-20232.64797784057
34,-20232.64797784057
35,-20233.011837215934
36,-20233.05458565604
37,-20238.04990207678
38,-20239.371929764784
39,-20241.480232612612
40,-20241.516160563264
41,-20241.516160563264
42,-20241.56253921682
43,-20241.567119788233
44,-20241.567119788233
45,-20241.567119788233
46,-20243.555766903723
47,-20245.675215418298
48,-20245.68192583773
49,-20245.79998816879
50,-20274.341992152997
51,-20291.45846864962
52,-20319.256682635663
53,-20322.434838569687
54,-20324.528778975542
55,-20325.512863661734
56,-20326.75721575694
57,-20327.935095280536
58,-20330.510434756343
59,-20333.331464282248
60,-20334.685797838676
61,-20335.17524155251
62,-20336.189509044154
63,-20336.45798691855
64,-20336.679356073724
65,-20336.679356073724
66,-20336.981800479625
67,-20337.024543739408
68,-20337.458123347344
69,-20338.224225463357
70,-20339.210267910803
71,-20339.393138713196
72,-20339.393138713196
73,-20339.393138713196
74,-20339.638482824157
75,-20339.638482824157
76,-20339.82234625965
77,-20339.82234625965
78,-20340.232869710835
79,-20340.232869710835
80,-20340.379420122485
81,-20340.516321283205
82,-20340.596648058458
83,-20340.674398583393
84,-20340.68634943157
85,-20340.697051682062
86,-20340.701942289386
87,-20340.701942289386
88,-20341.035311285792
89,-20341.43060972153
90,-20341.894121252935
91,-20341.9321143428
92,-20342.096813243854
93,-20342.17301161283
94,-20342.217061135325
95,-20343.50621934635
96,-20343.942763986168
97,-20343.942763986168
98,-20344.059476989834
99,-20344.081360634045
100,-20344.081360634045
