"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, function evaluation]",gBest_fitness,total_time
"['f14', 20, -10, 10, 100, 250, 25000]",-78.9055840068784,6.34657000000152
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90564242636952,6.384387000005518
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90582223170631,6.447820000001229
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90472598494759,6.337537999999768
"['f14', 20, -10, 10, 100, 250, 25000]",-78.89591285727981,6.4625210000012885
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90587389997357,6.270035000001371
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90489261146821,6.378315000001749
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90570323106898,6.39817100000073
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90536033845355,6.4137660000051255
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90576454381579,6.346824000000197
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90598234737884,6.324675000003481
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90533390697712,6.311069999996107
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90583265287266,6.354899999998452
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90423871951197,6.308559000004607
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90572094349574,6.407637000003888
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90597784732554,6.20973000000231
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90599603198092,6.58998199999769
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90599844535603,6.427157999998599
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90582724727054,6.5507569999972475
"['f14', 20, -10, 10, 100, 250, 25000]",-78.90560525898482,6.486415000006673
"['f14', 20, -10, 10, 100, 300, 30000]",-78.9032910038284,8.049864000000525
"['f14', 20, -10, 10, 100, 300, 30000]",-78.9060245138845,7.753848000000289
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90564473144575,7.95543500000349
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90573471616385,7.777979999998934
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90586750466741,8.015718999995443
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90564767219615,7.704023999998753
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90602249808137,7.643990000004123
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90551413828108,7.623779000001377
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90552379661685,7.928892999996606
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90599489344908,7.547587000000931
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90602108096986,7.738604999998643
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90554405344778,7.738980000001902
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90526228571863,7.831930999993347
"['f14', 20, -10, 10, 100, 300, 30000]",-78.9060064041587,7.7501460000057705
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90596422057483,7.781732000003103
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90588927293307,8.324899999999616
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90602028914054,7.941362999998091
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90599240228894,7.705892999998468
"['f14', 20, -10, 10, 100, 300, 30000]",-78.90579741275462,7.524342999997316
"['f14', 20, -10, 10, 100, 300, 30000]",-78.9053256470073,7.838755000004312
"['f14', 20, -10, 10, 200, 150, 30000]",-78.9059445676026,7.592780999999377
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90597293105267,7.653853000003437
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90584811018398,7.721860999998171
"['f14', 20, -10, 10, 200, 150, 30000]",-78.9053941976675,7.654345999995712
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90510216930019,7.603534000001673
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90397021365577,7.638990999999805
"['f14', 20, -10, 10, 200, 150, 30000]",-78.9057164361941,7.8245459999961895
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90520718890357,7.741527999998652
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90599491582665,7.645076000000699
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90563942439236,7.459543000004487
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90603095309129,7.697470999999496
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90474369301535,7.60004000000481
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90573023171615,8.498648000000685
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90464452545214,9.475806000002194
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90570929510135,7.921738000004552
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90520713990638,8.013703999997233
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90600493683412,7.822114999995392
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90576145016858,7.650202999997418
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90448052872341,7.840841999997792
"['f14', 20, -10, 10, 200, 150, 30000]",-78.90560974558629,8.841380999998364
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.695607128327,6.940978000005998
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.685844471268,6.94727000000421
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.6761521319754,7.1199110000015935
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.680046237968,6.8272369999976945
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.6531920796667,6.762972000004083
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.501886542852,7.140230999997584
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.6048468894487,6.892548999996507
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.6465870339325,7.002959999997984
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.6372811951428,6.838662999994995
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.625590871793,6.8160530000022845
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.5893034596302,7.123336000004201
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.6977341322229,6.894800000001851
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.6960933723626,6.887552000000142
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.6943687776063,7.506073000004108
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.6976718425374,6.9995750000016415
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.6481969225244,7.039558999997098
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.6183036720804,6.76942599999893
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.6481098997288,7.106314999997267
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.6510401397693,6.906237000002875
"['f14', 20, -100, 100, 100, 250, 25000]",-1272.6995660301432,7.128164999994624
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.6613253546338,8.505667999997968
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.669291621682,8.198859000003722
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.6030247855404,8.670743999995466
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.6209918151947,8.252871999997296
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.6845225282361,8.172780000000785
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.6469833300785,8.37734300000011
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.6591622594044,8.413056000004872
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.47492901639,8.484587999999349
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.6892370984897,8.430449999999837
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.6353541116698,8.453967000001285
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.6717523320656,8.424326000000292
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.6681538680823,8.188567999997758
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.6601087837953,8.33398699999816
"['f14', 20, -100, 100, 100, 300, 30000]",-1217.3022431806055,8.558089999998629
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.657811414837,8.425979999999981
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.6662653815515,8.300541999997222
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.5846796880214,8.303986000006262
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.6277145006454,8.159216000000015
"['f14', 20, -100, 100, 100, 300, 30000]",-1272.6431682165787,8.445329000001948
"['f14', 20, -100, 100, 100, 300, 30000]",-1263.4635811042872,8.374326000004658
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.6678837973807,8.41830299999856
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.6251271989333,8.245162999999593
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.6015590249697,9.240121999995608
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.5944325341643,8.404464000006556
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.685821171328,8.454485000002023
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.6280661435123,8.352188999997452
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.676967665665,8.415078999998514
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.588749761843,8.31403500000306
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.6366760889791,8.156628000004275
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.692876151883,8.521593999998004
"['f14', 20, -100, 100, 200, 150, 30000]",-1263.4252393993684,8.396539000001212
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.5824380477984,8.441947999999684
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.691626744787,8.824349000002258
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.636092564838,8.151493000004848
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.6601588751898,8.196461999999883
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.6399112750944,8.34469099999842
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.6743430357349,8.145442000000912
"['f14', 20, -100, 100, 200, 150, 30000]",-1263.3413884395936,8.330928000003041
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.6455403852408,8.27610100000311
"['f14', 20, -100, 100, 200, 150, 30000]",-1272.6378060983784,8.300771000001987
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35844562730094,8.78821600000083
"['f14', 30, -10, 10, 100, 250, 25000]",-118.3583538449707,8.638734000000113
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35726595027104,8.677153999997245
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35904673297412,8.822138000003179
"['f14', 30, -10, 10, 100, 250, 25000]",-118.3588142074233,8.586690000003728
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35845798906531,8.772943999996642
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35770202045737,8.343865000002552
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35818740330174,8.455913999998302
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35784004449268,8.431307999999262
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35886601727022,8.623842000000877
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35904572266917,8.679387000003771
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35839885234087,8.548182999998971
"['f14', 30, -10, 10, 100, 250, 25000]",-118.3587687130704,8.205217000002449
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35901983871335,9.040705999999773
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35829677031066,8.516726000001654
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35468926288368,8.422915999995894
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35889264403636,8.296614999999292
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35601836034581,8.448944000003394
"['f14', 30, -10, 10, 100, 250, 25000]",-118.35861907018032,9.279788000007102
"['f14', 30, -10, 10, 100, 250, 25000]",-118.3577159497221,8.965360999995028
"['f14', 30, -10, 10, 100, 300, 30000]",-118.35893630809629,10.16300400000182
"['f14', 30, -10, 10, 100, 300, 30000]",-118.35881787611208,10.450906000005489
"['f14', 30, -10, 10, 100, 300, 30000]",-118.35881216592253,10.401425000003655
"['f14', 30, -10, 10, 100, 300, 30000]",-118.35887641029214,10.48124000000098
"['f14', 30, -10, 10, 100, 300, 30000]",-118.3579799905101,10.578951999996207
"['f14', 30, -10, 10, 100, 300, 30000]",-118.35695714693998,10.919325999995635
"['f14', 30, -10, 10, 100, 300, 30000]",-118.35884417048108,10.897420000001148
"['f14', 30, -10, 10, 100, 300, 30000]",-118.35832707895233,10.85388299999613
"['f14', 30, -10, 10, 100, 300, 30000]",-118.35855124710542,10.760812000000442
"['f14', 30, -10, 10, 100, 300, 30000]",-118.3590420153679,10.33392100000492
"['f14', 30, -10, 10, 100, 300, 30000]",-118.35903042370187,10.708652999994229
"['f14', 30, -10, 10, 100, 300, 30000]",-118.35900943326409,10.469902000004367
"['f14', 30, -10, 10, 100, 300, 30000]",-118.35903017435905,10.744277999998303
"['f14', 30, -10, 10, 100, 300, 30000]",-118.35876056590658,10.545858999998018
"['f14', 30, -10, 10, 100, 300, 30000]",-118.3589412373178,10.572215000000142
"['f14', 30, -10, 10, 100, 300, 30000]",-118.35638699028847,10.358061999999336
"['f14', 30, -10, 10, 100, 300, 30000]",-118.3589416072009,10.440338000000338
"['f14', 30, -10, 10, 100, 300, 30000]",-118.35894608721262,10.784957000003487
"['f14', 30, -10, 10, 100, 300, 30000]",-118.3590282521511,10.215493999996397
"['f14', 30, -10, 10, 100, 300, 30000]",-118.35886126411835,10.651473999998416
"['f14', 30, -10, 10, 200, 150, 30000]",-118.35819311235744,10.158691999997245
"['f14', 30, -10, 10, 200, 150, 30000]",-118.35867548970828,10.218098999997892
"['f14', 30, -10, 10, 200, 150, 30000]",-118.35514825901218,10.400545000004058
"['f14', 30, -10, 10, 200, 150, 30000]",-118.35901995489847,10.06568100000004
"['f14', 30, -10, 10, 200, 150, 30000]",-118.3574536209941,10.431423000001814
"['f14', 30, -10, 10, 200, 150, 30000]",-118.35884106956968,10.165748999999778
"['f14', 30, -10, 10, 200, 150, 30000]",-118.35730190317744,10.402162999998836
"['f14', 30, -10, 10, 200, 150, 30000]",-118.35904505482338,10.534803000002285
"['f14', 30, -10, 10, 200, 150, 30000]",-118.35885535332646,10.428359999998065
"['f14', 30, -10, 10, 200, 150, 30000]",-118.35818068265162,10.113368999998784
"['f14', 30, -10, 10, 200, 150, 30000]",-118.34610460074678,10.54062200000044
"['f14', 30, -10, 10, 200, 150, 30000]",-118.35825776504838,10.224779999996827
"['f14', 30, -10, 10, 200, 150, 30000]",-118.35842692899746,10.158214000002772
"['f14', 30, -10, 10, 200, 150, 30000]",-118.3590335631175,10.494904999999562
"['f14', 30, -10, 10, 200, 150, 30000]",-118.35903715657882,10.151480000000447
