"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,-13092.417204873753
2,-20282.049032452007
3,-20334.834754338655
4,-20579.07730674326
5,-20589.38051338127
6,-24137.950908852836
7,-28865.856784231008
8,-28865.856784231008
9,-28865.856784231008
10,-28865.856784231008
11,-28865.856784231008
12,-29338.690648283606
13,-29355.783457680856
14,-32827.05963273771
15,-34244.57692909658
16,-34277.69550675612
17,-34277.69550675612
18,-34277.69550675612
19,-38689.12696905742
20,-38891.9872806215
21,-39514.73058617981
22,-39514.73058617981
23,-40129.35765066772
24,-40169.228176272714
25,-40222.451412082235
26,-40378.50431604509
27,-40547.89088801042
28,-40547.89088801042
29,-40547.89088801042
30,-40575.99570263274
31,-40575.99570263274
32,-40575.99570263274
33,-40575.99570263274
34,-40580.497329381426
35,-40585.989774815294
36,-40585.989774815294
37,-40585.989774815294
38,-40585.989774815294
39,-40609.32026941652
40,-40609.8080904835
41,-40610.08421389412
42,-40640.341658375255
43,-40644.97296846642
44,-40652.887915693376
45,-40652.887915693376
46,-40652.887915693376
47,-40652.887915693376
48,-40652.887915693376
49,-40652.887915693376
50,-40654.2640521341
51,-40669.49834647138
52,-40669.74565414504
53,-40672.25987990402
54,-40681.29907452763
55,-40681.29907452763
56,-40681.29907452763
57,-40697.11886060778
58,-40697.11886060778
59,-40697.11886060778
60,-40698.01755592891
61,-40698.52195545462
62,-40738.952375964465
63,-40738.952375964465
64,-40738.952375964465
65,-40745.02791916535
66,-40745.02791916535
67,-40745.02791916535
68,-40745.02791916535
69,-40746.90982385613
70,-40762.854519242836
71,-40762.854519242836
72,-40762.854519242836
73,-40762.854519242836
74,-40762.854519242836
75,-40762.854519242836
76,-40762.854519242836
77,-40762.854519242836
78,-40762.854519242836
79,-40762.854519242836
80,-40762.854519242836
81,-40763.042234406115
82,-40763.042234406115
83,-40763.042234406115
84,-40763.042234406115
85,-40763.042234406115
86,-40763.042234406115
87,-40763.042234406115
88,-40763.21780767024
89,-40763.21780767024
90,-40763.21780767024
91,-40763.21780767024
92,-40763.21780767024
93,-40763.21780767024
94,-40763.21780767024
95,-40763.21780767024
96,-40763.21780767024
97,-40763.21780767024
98,-40763.21780767024
99,-40763.21780767024
100,-40763.21780767024
101,-40763.21780767024
102,-40763.21780767024
103,-40763.21780767024
104,-40763.21780767024
105,-40763.21780767024
106,-40763.539752723
107,-40763.539752723
108,-40763.539752723
109,-40763.539752723
110,-40792.088313779816
111,-40813.836770955175
112,-40813.836770955175
113,-40820.492108096296
114,-40820.492108096296
115,-40820.492108096296
116,-40820.492108096296
117,-40820.492108096296
118,-40820.492108096296
119,-40820.492108096296
120,-40820.492108096296
121,-40894.24316371837
122,-40894.24316371837
123,-40894.24316371837
124,-40925.673313308376
125,-40925.673313308376
126,-40931.53658273127
127,-40931.53658273127
128,-40959.123541345376
129,-40959.123541345376
130,-40960.00447367843
131,-40960.00447367843
132,-40960.00447367843
133,-40960.00447367843
134,-40960.00447367843
135,-40960.00447367843
136,-40960.00447367843
137,-40960.00447367843
138,-40960.00447367843
139,-40960.08993288933
140,-40960.08993288933
141,-40960.08993288933
142,-40960.08993288933
143,-40960.08993288933
144,-40960.08993288933
145,-40994.27129158727
146,-41015.026624752
147,-41084.33759069764
148,-41098.89305549431
149,-41106.181630235464
150,-41106.181630235464
151,-41591.73717634676
152,-41591.73717634676
153,-41595.963721282424
154,-41625.70017203382
155,-41726.48173973533
156,-41730.04640049278
157,-41730.04640049278
158,-41731.8701205573
159,-41731.8701205573
160,-41731.8701205573
161,-41740.96827548944
162,-41740.96827548944
163,-41741.88753590427
164,-41741.88753590427
165,-41741.88753590427
166,-41741.88753590427
167,-41746.96662163503
168,-41746.96662163503
169,-41746.96662163503
170,-41746.96662163503
171,-41746.96662163503
172,-41746.96662163503
173,-41746.96662163503
174,-41746.96662163503
175,-41746.96662163503
176,-41746.96662163503
177,-41746.96662163503
178,-41747.15651916522
179,-41747.15651916522
180,-41747.19743922085
181,-41747.19743922085
182,-41747.19743922085
183,-41747.19743922085
184,-41747.19743922085
185,-41747.19743922085
186,-41747.19743922085
187,-41747.19743922085
188,-41747.21183281377
189,-41747.21183281377
190,-41747.21183281377
191,-41747.21183281377
192,-41747.21183281377
193,-41747.21183281377
194,-41747.21183281377
195,-41747.21183281377
196,-41747.21183281377
197,-41747.21183281377
198,-41747.33161800643
199,-41747.33161800643
200,-41747.33161800643
201,-41747.33161800643
202,-41747.33161800643
203,-41747.33161800643
204,-41747.33161800643
205,-41747.33161800643
206,-41747.50397546591
207,-41747.50397546591
208,-41747.50397546591
209,-41747.50397546591
210,-41748.2393631225
211,-41749.53928123587
212,-41749.53928123587
213,-41749.53928123587
214,-41749.53928123587
215,-41749.53928123587
216,-41749.53928123587
217,-41749.53928123587
218,-41749.577792091965
219,-41749.577792091965
220,-41749.577792091965
221,-41749.577792091965
222,-41749.58056527955
223,-41749.58056527955
224,-41749.58056527955
225,-41749.58056527955
226,-41749.58056527955
227,-41749.58056527955
228,-41749.58056527955
229,-41749.58056527955
230,-41749.58056527955
231,-41749.58056527955
232,-41749.58056527955
233,-41749.76880279379
234,-41749.76880279379
235,-41749.76880279379
236,-41750.45216233074
237,-41750.45216233074
238,-41750.45216233074
239,-41750.61774663255
240,-41750.61774663255
241,-41750.61774663255
242,-41750.61774663255
243,-41750.61774663255
244,-41750.61774663255
245,-41750.61774663255
246,-41750.61774663255
247,-41750.61774663255
248,-41750.61774663255
249,-41750.61774663255
250,-41750.911137875504
251,-41751.0828396796
252,-41751.0828396796
253,-41751.0828396796
254,-41751.0828396796
255,-41751.0828396796
256,-41751.12255621346
257,-41751.12255621346
258,-41751.12255621346
259,-41751.12255621346
260,-41751.3563733105
261,-41751.3563733105
262,-41751.44800769296
263,-41751.44800769296
264,-41751.44800769296
265,-41751.44800769296
266,-41751.44800769296
267,-41751.44800769296
268,-41751.44800769296
269,-41751.44800769296
270,-41751.44800769296
271,-41751.45185176183
272,-41751.45185176183
273,-41751.45185176183
274,-41751.454592516195
275,-41751.454592516195
276,-41751.454592516195
277,-41751.454592516195
278,-41751.454592516195
279,-41751.454592516195
280,-41751.454592516195
281,-41751.454592516195
282,-41751.454592516195
283,-41751.454592516195
284,-41751.454592516195
285,-41751.454592516195
286,-41751.454592516195
287,-41751.454592516195
288,-41751.454592516195
289,-41751.454592516195
290,-41751.45971450334
291,-41751.45971450334
292,-41751.45971450334
293,-41751.45971450334
294,-41751.45971450334
295,-41751.45971450334
296,-41751.45971450334
297,-41751.45971450334
298,-41751.45971450334
299,-41751.45971450334
300,-41751.45971450334
301,-41751.45971450334
302,-41751.45971450334
303,-41751.77788071341
304,-41752.27599702985
305,-41752.27599702985
306,-41752.27599702985
307,-41752.27599702985
308,-41752.27599702985
309,-41752.27599702985
310,-41752.27599702985
311,-41752.27599702985
312,-41752.27599702985
313,-41752.27599702985
314,-41752.27599702985
315,-41752.27599702985
316,-41752.27599702985
317,-41752.27599702985
318,-41752.27599702985
319,-41752.27599702985
320,-41752.27599702985
321,-41752.27753189059
322,-41752.27753189059
323,-41752.27753189059
324,-41752.27753189059
325,-41752.27753189059
326,-41752.27753189059
327,-41752.27753189059
328,-41752.27753189059
329,-41752.27753189059
330,-41752.27753189059
331,-41752.27753189059
332,-41752.27753189059
333,-41752.27753189059
334,-41752.27753189059
335,-41752.27758556006
336,-41752.27758556006
337,-41752.27758556006
338,-41752.27758556006
339,-41752.27758556006
340,-41752.27758556006
341,-41752.27758556006
342,-41752.3373641503
343,-41752.3373641503
344,-41752.3373641503
345,-41752.3373641503
346,-41752.45033262232
347,-41752.45033262232
348,-41753.40592582013
349,-41753.40592582013
350,-41753.40592582013
351,-41753.40592582013
352,-41753.40592582013
353,-41753.40592582013
354,-41753.40592582013
355,-41753.40592582013
356,-41753.40592582013
357,-41753.40592582013
358,-41753.40592582013
359,-41753.40592582013
360,-41753.40592582013
361,-41753.40592582013
362,-41753.40592582013
363,-41753.40592582013
364,-41753.40592582013
365,-41753.40592582013
366,-41753.40592582013
367,-41753.40592582013
368,-41753.40592582013
369,-41753.40592582013
370,-41753.40592582013
371,-41753.40592582013
372,-41753.40592582013
373,-41753.40592582013
374,-41753.48142611501
375,-41753.48142611501
376,-41753.48142611501
377,-41753.51649618309
378,-41753.51649618309
379,-41753.57221593723
380,-41753.57221593723
381,-41753.57221593723
382,-41753.60424871372
383,-41753.60424871372
384,-41753.60424871372
385,-41753.60424871372
386,-41753.60424871372
387,-41753.60424871372
388,-41753.60424871372
389,-41753.60424871372
390,-41753.60424871372
391,-41753.60424871372
392,-41753.642629146416
393,-41753.642629146416
394,-41753.642629146416
395,-41753.642629146416
396,-41753.642629146416
397,-41753.642629146416
398,-41753.642629146416
399,-41753.642629146416
400,-41753.642629146416
401,-41753.642629146416
402,-41753.642629146416
403,-41753.642629146416
404,-41753.642629146416
405,-41753.642629146416
406,-41753.642629146416
407,-41753.642629146416
408,-41753.642629146416
409,-41754.22668466953
410,-41754.22668466953
411,-41754.22668466953
412,-41754.22668466953
413,-41754.22668466953
414,-41754.9212921115
415,-41754.9212921115
416,-41755.42486035154
417,-41755.42486035154
418,-41755.42486035154
419,-41755.55708914609
420,-41755.55708914609
421,-41755.55708914609
422,-41755.55708914609
423,-41755.55708914609
424,-41755.55708914609
425,-41755.86004218487
426,-41755.86004218487
427,-41755.86004218487
428,-41755.86004218487
429,-41755.86004218487
430,-41755.86004218487
431,-41783.36764724994
432,-41792.662201960615
433,-41794.92169781633
434,-41796.94109361272
435,-41796.94109361272
436,-41796.94109361272
437,-41796.94109361272
438,-41797.031069243516
439,-41797.07570659581
440,-41797.07570659581
441,-41797.07570659581
442,-41797.07570659581
443,-41797.07570659581
444,-41797.07570659581
445,-41797.07570659581
446,-41797.080797315466
447,-41797.251334846645
448,-41797.318821461056
449,-41797.318821461056
450,-41799.03756898298
451,-41799.03756898298
452,-41799.03756898298
453,-41799.03756898298
454,-41799.03756898298
455,-41799.04075080255
456,-41799.04075080255
457,-41799.04075080255
458,-41799.04075080255
459,-41799.04075080255
460,-41799.04151672236
461,-41799.0416764692
462,-41799.0416764692
463,-41799.0416764692
464,-41799.04168403599
465,-41799.04168403599
466,-41799.04168403599
467,-41799.04168403599
468,-41799.04168403599
