"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,-18058.915853139177
2,-33326.132989580394
3,-33533.58061103685
4,-33533.58061103685
5,-34469.26556145834
6,-34469.26556145834
7,-34469.26556145834
8,-35316.09191967678
9,-36002.19775670029
10,-37121.26142799442
11,-37169.44513264245
12,-37250.61436139852
13,-37250.61436139852
14,-37281.796579221846
15,-37281.796579221846
16,-37281.796579221846
17,-37282.407381424804
18,-37282.667958084035
19,-37282.667958084035
20,-37282.667958084035
21,-37282.667958084035
22,-37282.667958084035
23,-37282.667958084035
24,-37282.685485023976
25,-37282.685485023976
26,-37282.685485023976
27,-37282.685485023976
28,-37282.685485023976
29,-37282.685485023976
30,-37282.75694530552
31,-37282.75694530552
32,-37282.75694530552
33,-37282.75862627539
34,-37282.75862627539
35,-37282.75862627539
36,-37282.75862627539
37,-37282.75862627539
38,-37282.75862627539
39,-37282.75862627539
40,-37282.7868163168
41,-37283.49045111208
42,-37283.49045111208
43,-37283.49045111208
44,-37283.49045111208
45,-37283.49045111208
46,-37283.49045111208
47,-37283.49045111208
48,-37283.49045111208
49,-37283.49045111208
50,-37283.49045111208
51,-37283.49045111208
52,-37284.11281585471
53,-37284.11281585471
54,-37284.11281585471
55,-37284.11281585471
56,-37284.832424479966
57,-37296.537830156616
58,-37296.537830156616
59,-37296.605451111456
60,-37296.605451111456
61,-37298.940250173815
62,-37303.75520552241
63,-37304.09679182832
64,-37304.09679182832
65,-37305.0389072785
66,-37305.0389072785
67,-37305.0389072785
68,-37305.0389072785
69,-37305.0389072785
70,-37305.0389072785
71,-37309.443529407436
72,-37314.35472967603
73,-37314.354931180365
74,-37314.354931180365
75,-37314.587439245784
76,-37314.587439245784
77,-37314.587439245784
78,-37314.587439245784
79,-37314.587439245784
80,-37314.587439245784
81,-37314.587439245784
82,-37314.587439245784
83,-37314.587439245784
84,-37314.587439245784
85,-37315.655505121766
86,-37315.655505121766
87,-37315.655505121766
88,-37315.655505121766
89,-37315.655505121766
90,-37315.655505121766
91,-37315.655505121766
92,-37315.655505121766
93,-37315.655505121766
94,-37315.655505121766
95,-37316.588608090424
96,-37316.588608090424
97,-37316.588608090424
98,-37316.588608090424
99,-37316.588608090424
100,-37316.588608090424
101,-37316.588608090424
102,-37316.588608090424
103,-37317.63645612758
104,-37318.521554890394
105,-40451.109621623844
106,-40786.879124501946
107,-41311.92297408601
108,-41483.99916521983
109,-41483.99916521983
110,-41506.17395518077
111,-41506.17395518077
112,-41506.17395518077
113,-41513.48497362567
114,-41514.13136739583
115,-41514.13136739583
116,-41514.39861646057
117,-41514.44016349901
118,-41514.44413267185
119,-41514.44413267185
120,-41514.44413267185
121,-41514.44413267185
122,-41514.44413267185
123,-41514.44413267185
124,-41514.44413267185
125,-41514.44413267185
126,-41514.44413267185
127,-41514.44413267185
128,-41514.44413267185
129,-41514.44413267185
130,-41514.44413267185
131,-41514.557497018526
132,-41515.8162578498
133,-41515.8916788616
134,-41515.8916788616
135,-41515.91747019219
