"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,-17862.260100573578
2,-18170.153945635284
3,-29968.40510993205
4,-39101.804429507436
5,-41587.398137204385
6,-41806.95053760684
7,-41806.95053760684
8,-41812.944370180856
9,-41812.944370180856
10,-41812.944370180856
11,-41812.953792265114
12,-41812.953792265114
13,-41812.953792265114
14,-41812.953792265114
15,-41813.227232490324
16,-41813.58980359918
17,-41816.34456369536
18,-41824.977014375654
19,-41835.782385729486
20,-41835.782385729486
21,-41836.83104254726
22,-41836.83198177774
23,-41837.09355570723
24,-41837.26475456889
25,-41837.3048379935
26,-41837.327494307414
27,-41837.327494307414
28,-41837.327494307414
29,-41837.327494307414
30,-41837.327494307414
31,-41837.327494307414
32,-41837.44586685854
33,-41837.44586685854
34,-41837.44586685854
35,-41837.44586685854
36,-41837.77772707095
37,-41837.77772707095
38,-41837.96793395972
39,-41838.453306521355
40,-41838.49864163993
41,-41838.68588756625
42,-41838.71879830489
43,-41839.0772511339
44,-41839.0772511339
45,-41839.0772511339
46,-41839.096866295666
47,-41839.096866295666
48,-41843.22012828802
49,-41846.2680739131
50,-41846.2680739131
51,-41846.71478007161
52,-41846.71478007161
53,-41846.821953138046
54,-41846.82815165247
55,-41846.875138018724
56,-41846.875138018724
57,-41846.875138018724
58,-41846.875138018724
59,-41846.875138018724
60,-41846.875138018724
61,-41846.875138018724
62,-41846.9364939404
63,-41846.9364939404
64,-41847.00135401348
65,-41847.13683606741
66,-41847.13683606741
67,-41847.25260553479
68,-41847.25260553479
69,-41847.25260553479
70,-41847.25260553479
71,-41847.25260553479
72,-41847.25260553479
73,-41847.25260553479
74,-41847.254532194216
75,-41847.7245219174
76,-41847.943488982964
77,-41847.96903407717
78,-41847.96903407717
79,-41847.96903407717
80,-41847.97199270813
81,-41847.97199270813
82,-41848.21476935861
83,-41848.21476935861
84,-41848.21476935861
85,-41848.21476935861
86,-41848.21476935861
87,-41848.21476935861
88,-41848.3328839894
89,-41848.338279110256
90,-41848.36591339846
91,-41848.36591339846
92,-41848.39399116971
93,-41848.39399116971
94,-41848.411380803365
