"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.592468999995617
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.687990000005811
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.641817000025185
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.927187000022968
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.577355000015814
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.733208999998169
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.653179999993881
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.605654999992112
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.60087399999611
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.862165999977151
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.665726000006543
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.766136999998707
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.544515000015963
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.499687000003178
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.684889999974985
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.58669700002065
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.80051000000094
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.66955799999414
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.586739000020316
"['f24', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,9.666529000009177
"['f24', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,12.644532999984222
"['f24', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,12.407426999998279
"['f24', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,12.429313999979058
"['f24', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,12.502007999981288
"['f24', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,12.353990999981761
"['f24', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,12.567124000022886
"['f24', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,12.235404000006383
"['f24', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,12.319359000015538
"['f24', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,12.19637300001341
"['f24', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,12.307679999998072
