"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.5106812837511965,2.26
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.5019193710127775,2.36
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.7496226536369074,2.4
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",1.1822133584567012,2.48
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.9552100369782547,2.89
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",1.4175052754851925,2.63
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",1.1858306155939589,2.37
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.5247169386113523,2.4
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.25064216100005465,2.48
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.5818618897946323,2.35
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.39364138337662724,2.37
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.5333207072619888,2.29
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.5282319830559722,2.32
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.21340466079743473,2.3
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.43510373632158783,2.49
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.5260690486538854,2.61
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.6550309458294247,2.4
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.450571514998416,2.34
"['f2', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.4288894134241035,2.3
