"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",total_time,gBest_fitness
"['f2', 30, -10, 10, 200, 150, 2.05, 2.5, 30000]",2.97,1.1226249624173554
"['f2', 30, -10, 10, 200, 150, 2.5, 2.05, 30000]",3.0,1.5561386185716397
"['f2', 30, -10, 10, 200, 150, 2.5, 2.5, 30000]",3.09,0.9400481313876012
"['f2', 30, -100, 100, 100, 250, 2.05, 2.05, 25000]",2.67,198.62276537664533
"['f2', 30, -100, 100, 100, 250, 2.05, 2.5, 25000]",2.47,15.96512029223347
"['f2', 30, -100, 100, 100, 250, 2.5, 2.05, 25000]",2.74,168.0895668161573
"['f2', 30, -100, 100, 100, 250, 2.5, 2.5, 25000]",2.66,65.78940414552432
"['f2', 30, -100, 100, 100, 300, 2.05, 2.05, 30000]",3.05,22.82415330539754
"['f2', 30, -100, 100, 100, 300, 2.05, 2.5, 30000]",2.93,224.08543752746075
"['f2', 30, -100, 100, 100, 300, 2.5, 2.05, 30000]",3.06,201.37799916362073
"['f2', 30, -100, 100, 100, 300, 2.5, 2.5, 30000]",3.1,54.72842349371071
"['f2', 30, -100, 100, 200, 150, 2.05, 2.05, 30000]",2.98,7.611616430557375
"['f2', 30, -100, 100, 200, 150, 2.05, 2.5, 30000]",7.07,173.69532279012364
"['f2', 30, -100, 100, 200, 150, 2.5, 2.05, 30000]",2.97,34.16470267331919
"['f2', 30, -100, 100, 200, 150, 2.5, 2.5, 30000]",2.99,48.08074978036788
"['f2', 50, -10, 10, 100, 250, 2.05, 2.05, 25000]",5.99,8.237374385578097
"['f2', 50, -10, 10, 100, 250, 2.05, 2.5, 25000]",2.68,5.448334222221133
"['f2', 50, -10, 10, 100, 250, 2.5, 2.05, 25000]",2.88,7.68500489971068
"['f2', 50, -10, 10, 100, 250, 2.5, 2.5, 25000]",2.67,10.54481636647862
"['f2', 50, -10, 10, 100, 300, 2.05, 2.05, 30000]",3.35,7.250425708028603
"['f2', 50, -10, 10, 100, 300, 2.05, 2.5, 30000]",3.4,7.42692221401217
"['f2', 50, -10, 10, 100, 300, 2.5, 2.05, 30000]",3.24,6.694174568693495
"['f2', 50, -10, 10, 100, 300, 2.5, 2.5, 30000]",3.23,5.724394628070766
"['f2', 50, -10, 10, 200, 150, 2.05, 2.05, 30000]",3.23,10.84557863219088
"['f2', 50, -10, 10, 200, 150, 2.05, 2.5, 30000]",7.45,4.409933003218692
"['f2', 50, -10, 10, 200, 150, 2.5, 2.05, 30000]",7.36,9.28753714859613
"['f2', 50, -10, 10, 200, 150, 2.5, 2.5, 30000]",7.38,9.231477784270163
"['f2', 50, -100, 100, 100, 250, 2.05, 2.05, 25000]",6.15,337.2949403781246
"['f2', 50, -100, 100, 100, 250, 2.05, 2.5, 25000]",2.89,403.71814162628147
"['f2', 50, -100, 100, 100, 250, 2.5, 2.05, 25000]",2.78,280.4849079708176
"['f2', 50, -100, 100, 100, 250, 2.5, 2.5, 25000]",2.69,335.97591442878746
"['f2', 50, -100, 100, 100, 300, 2.05, 2.05, 30000]",3.34,339.9730689768506
"['f2', 50, -100, 100, 100, 300, 2.05, 2.5, 30000]",3.26,364.65889863407307
"['f2', 50, -100, 100, 100, 300, 2.5, 2.05, 30000]",3.21,245.08753739065756
"['f2', 50, -100, 100, 100, 300, 2.5, 2.5, 30000]",3.26,322.7001620601095
"['f2', 50, -100, 100, 200, 150, 2.05, 2.05, 30000]",3.5,220.06930390823376
"['f2', 50, -100, 100, 200, 150, 2.05, 2.5, 30000]",3.7,72276.6493383468
"['f2', 50, -100, 100, 200, 150, 2.5, 2.05, 30000]",3.29,179.09948378442715
"['f2', 50, -100, 100, 200, 150, 2.5, 2.5, 30000]",3.39,117.38638657435193
"['f2', 100, -10, 10, 100, 250, 2.05, 2.05, 25000]",3.39,39.05425948276329
"['f2', 100, -10, 10, 100, 250, 2.05, 2.5, 25000]",3.4,29.9532267504786
"['f2', 100, -10, 10, 100, 250, 2.5, 2.05, 25000]",3.49,36.993231286624855
"['f2', 100, -10, 10, 100, 250, 2.5, 2.5, 25000]",3.37,30.064830225898028
"['f2', 100, -10, 10, 100, 300, 2.05, 2.05, 30000]",4.18,38.34392795503997
"['f2', 100, -10, 10, 100, 300, 2.05, 2.5, 30000]",4.33,30.547491259639596
"['f2', 100, -10, 10, 100, 300, 2.5, 2.05, 30000]",4.02,36.391314348324116
"['f2', 100, -10, 10, 100, 300, 2.5, 2.5, 30000]",4.22,34.11147212270734
"['f2', 100, -10, 10, 200, 150, 2.05, 2.05, 30000]",4.3,40.58356878346934
"['f2', 100, -10, 10, 200, 150, 2.05, 2.5, 30000]",4.15,30.186589040487224
"['f2', 100, -10, 10, 200, 150, 2.5, 2.05, 30000]",4.22,36.661332434541215
"['f2', 100, -10, 10, 200, 150, 2.5, 2.5, 30000]",4.09,32.84946872091527
"['f2', 100, -100, 100, 100, 250, 2.05, 2.05, 25000]",3.59,7.119117322709949e+31
"['f2', 100, -100, 100, 100, 250, 2.05, 2.5, 25000]",3.78,9.14229985628719e+32
"['f2', 100, -100, 100, 100, 250, 2.5, 2.05, 25000]",3.54,3.6715344983756567e+24
"['f2', 100, -100, 100, 100, 250, 2.5, 2.5, 25000]",3.41,4.917135937109506e+27
"['f2', 100, -100, 100, 100, 300, 2.05, 2.05, 30000]",4.07,1.53411986896162e+25
"['f2', 100, -100, 100, 100, 300, 2.05, 2.5, 30000]",4.04,41310749.95032841
"['f2', 100, -100, 100, 100, 300, 2.5, 2.05, 30000]",4.05,48503016327.226395
"['f2', 100, -100, 100, 100, 300, 2.5, 2.5, 30000]",4.24,16385713471442.11
"['f2', 100, -100, 100, 200, 150, 2.05, 2.05, 30000]",4.1,1.974210793710326e+17
"['f2', 100, -100, 100, 200, 150, 2.05, 2.5, 30000]",4.16,5489384256.189274
"['f2', 100, -100, 100, 200, 150, 2.5, 2.05, 30000]",4.19,378805964276132.2
"['f2', 100, -100, 100, 200, 150, 2.5, 2.5, 30000]",4.34,3.050793523222708e+21
