"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f8', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.46,0.0
"['f8', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.19,0.0
"['f8', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",3.71,0.0
"['f8', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.27,0.0
"['f8', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",4.16,0.0
"['f8', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.56,0.0
"['f8', 20, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.16,0.0
"['f8', 20, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",3.71,0.0
"['f8', 20, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.19,0.0
"['f8', 20, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",4.17,0.0
"['f8', 30, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.09,0.0
"['f8', 30, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.87,0.0
"['f8', 30, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.01,0.0
"['f8', 30, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.88,0.0
"['f8', 30, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",4.81,0.0
"['f8', 30, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.03,0.0
"['f8', 30, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.85,0.0
"['f8', 30, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.07,0.0
"['f8', 30, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.73,0.0
"['f8', 30, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",5.01,0.0
"['f8', 50, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.95,0.0
"['f8', 50, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",5.97,0.0
"['f8', 50, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.95,0.0
"['f8', 50, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",5.92,0.0
"['f8', 50, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",5.9,0.0
"['f8', 50, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.97,0.0
"['f8', 50, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",6.0,0.0
"['f8', 50, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",5.06,0.0
"['f8', 50, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",5.88,0.0
"['f8', 50, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",6.0,0.0
"['f8', 100, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",7.36,0.0
"['f8', 100, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",9.06,0.0
"['f8', 100, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",7.63,0.0
"['f8', 100, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",8.77,0.0
"['f8', 100, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",8.95,0.0
"['f8', 100, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",7.44,0.0
"['f8', 100, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",9.09,0.0
"['f8', 100, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",7.33,0.0
"['f8', 100, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",9.12,0.0
"['f8', 100, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",8.91,0.0
