"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.5471392729660867e-119
2,3.018757385559481e-148
3,3.018757385559481e-148
4,3.018757385559481e-148
5,3.018757385559481e-148
