"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.2707142434072906e-124
2,1.2707142434072906e-124
3,1.2707142434072906e-124
4,5.487777620935794e-132
5,3.1648599098721576e-138
6,3.1648599098721576e-138
7,3.1648599098721576e-138
8,3.1648599098721576e-138
9,3.1648599098721576e-138
10,3.1648599098721576e-138
