"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.0729122516747998e-248
2,8.948256665731332e-265
3,8.948256665731332e-265
4,8.948256665731332e-265
5,8.948256665731332e-265
6,4.5001234654778324e-266
7,4.5001234654778324e-266
8,4.5001234654778324e-266
9,4.1411955517877593e-283
10,4.1411955517877593e-283
