"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,3.6988239882706045e-191
2,1.4727929557880907e-207
3,1.4727929557880907e-207
4,1.4727929557880907e-207
5,1.4727929557880907e-207
6,1.4727929557880907e-207
7,1.4727929557880907e-207
8,1.4727929557880907e-207
9,1.4727929557880907e-207
10,1.4727929557880907e-207
