"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,5.858089542920903e-205
2,1.6624999867474335e-212
3,5.762097754442679e-216
4,5.762097754442679e-216
5,5.762097754442679e-216
