"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,3.5783381207904073e-258
2,1.3808818232944603e-265
3,1.5813546337629319e-273
4,1.5813546337629319e-273
5,1.5813546337629319e-273
6,1.5813546337629319e-273
7,1.5813546337629319e-273
8,1.5813546337629319e-273
9,4.585830413309563e-284
10,4.585830413309563e-284
