"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.7660281870639112e-207
2,5.633687327882923e-208
3,5.633687327882923e-208
4,1.619606901774452e-209
5,1.619606901774452e-209
6,2.5663311078334196e-215
7,1.0365121613609929e-218
8,1.0365121613609929e-218
9,1.0365121613609929e-218
10,1.0365121613609929e-218
