"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,5.815733511799933e-287
2,5.815733511799933e-287
3,5.815733511799933e-287
4,5.815733511799933e-287
5,5.815733511799933e-287
6,5.815733511799933e-287
7,5.815733511799933e-287
8,5.815733511799933e-287
9,5.815733511799933e-287
10,5.815733511799933e-287
