"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,2.3961086645640967e-140
2,2.3961086645640967e-140
3,2.3961086645640967e-140
4,2.3961086645640967e-140
5,2.3961086645640967e-140
6,2.3961086645640967e-140
7,1.1476267778627581e-153
8,1.1476267778627581e-153
9,1.1476267778627581e-153
10,1.1476267778627581e-153
