"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,3.52345520807579e-198
2,4.845021917486758e-218
3,4.845021917486758e-218
4,4.845021917486758e-218
5,4.845021917486758e-218
6,4.845021917486758e-218
7,4.845021917486758e-218
8,4.845021917486758e-218
9,4.845021917486758e-218
10,4.845021917486758e-218
