"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,2.1271149656869068e-128
2,2.1271149656869068e-128
3,2.1271149656869068e-128
4,7.889780081256015e-138
5,7.889780081256015e-138
