"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,7.936729092366304e-130
2,3.4151852093858238e-130
3,3.4151852093858238e-130
4,3.4151852093858238e-130
5,3.4151852093858238e-130
6,3.4151852093858238e-130
7,3.4151852093858238e-130
8,3.4151852093858238e-130
9,3.4151852093858238e-130
10,3.4151852093858238e-130
