"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,7.071238841174502e-261
2,5.598511068909058e-268
3,5.598511068909058e-268
4,1.0740375523212529e-280
5,1.0740375523212529e-280
6,1.0740375523212529e-280
7,1.0740375523212529e-280
8,1.0740375523212529e-280
9,1.0740375523212529e-280
10,1.0740375523212529e-280
