"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,5.5726596969285915e-193
2,5.5726596969285915e-193
3,4.491990001447605e-209
4,4.491990001447605e-209
5,4.491990001447605e-209
