"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,2.455541160586089e-122
2,4.063614925374399e-123
3,4.063614925374399e-123
4,2.0271907258104798e-136
5,2.0271907258104798e-136
6,2.0271907258104798e-136
7,2.0271907258104798e-136
8,5.849569908000805e-137
9,5.849569908000805e-137
10,5.849569908000805e-137
