"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,5.345592674805146e-139
2,5.345592674805146e-139
3,5.345592674805146e-139
4,5.345592674805146e-139
5,5.345592674805146e-139
6,5.345592674805146e-139
7,5.345592674805146e-139
8,5.345592674805146e-139
9,5.345592674805146e-139
10,5.345592674805146e-139
