"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.9094535164317514e-171
2,8.100251551231566e-186
3,6.287679912559925e-209
4,6.287679912559925e-209
5,6.287679912559925e-209
