"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,7.908043879493825e-183
2,1.6716536402190082e-201
3,1.6716536402190082e-201
4,1.6716536402190082e-201
5,1.6716536402190082e-201
6,1.6716536402190082e-201
7,2.476196285094759e-208
8,2.476196285094759e-208
9,2.476196285094759e-208
10,2.476196285094759e-208
