"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.1058260689787025e-276
2,1.1193821037812937e-285
3,1.1193821037812937e-285
4,1.1193821037812937e-285
5,1.1193821037812937e-285
