"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,2.644867239267113e-186
2,2.644867239267113e-186
3,2.19702779790327e-207
4,2.19702779790327e-207
5,2.19702779790327e-207
6,2.6332723259753235e-213
7,2.6332723259753235e-213
8,2.6332723259753235e-213
9,2.6332723259753235e-213
10,2.6332723259753235e-213
