"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,3.490040916916086e-274
2,3.490040916916086e-274
3,4.438218291476426e-290
4,4.438218291476426e-290
5,4.438218291476426e-290
6,4.438218291476426e-290
7,4.438218291476426e-290
8,4.438218291476426e-290
9,4.438218291476426e-290
10,4.438218291476426e-290
