"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.5305853027028156e-206
2,4.7206857076322354e-209
3,1.1672906118368851e-216
4,1.1672906118368851e-216
5,1.1672906118368851e-216
