"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,3.4684376353204377e-202
2,8.770915645481214e-212
3,8.770915645481214e-212
4,8.770915645481214e-212
5,2.220510387379205e-221
6,2.220510387379205e-221
7,2.220510387379205e-221
8,2.220510387379205e-221
9,2.220510387379205e-221
10,2.220510387379205e-221
