"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.0810061817535055e-219
2,1.0810061817535055e-219
3,1.0810061817535055e-219
4,1.0810061817535055e-219
5,1.0810061817535055e-219
6,1.0810061817535055e-219
7,1.0810061817535055e-219
8,1.0810061817535055e-219
9,1.0810061817535055e-219
10,1.0810061817535055e-219
