"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,2.643201723184088e-258
2,2.643201723184088e-258
3,5.0218421568458685e-267
4,1.3771339462010526e-274
5,1.3771339462010526e-274
6,1.3771339462010526e-274
7,2.0673665418911538e-280
8,2.0673665418911538e-280
9,2.0673665418911538e-280
10,2.0673665418911538e-280
