"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,8.361454887949366e-123
2,8.361454887949366e-123
3,8.361454887949366e-123
4,2.7076532584069823e-126
5,2.7076532584069823e-126
6,4.1927061891827114e-128
7,4.1927061891827114e-128
8,4.1927061891827114e-128
9,4.1927061891827114e-128
10,4.1927061891827114e-128
