"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,8.404352431334186e-252
2,2.630613324191026e-261
3,2.630613324191026e-261
4,6.006629529480002e-267
5,6.006629529480002e-267
6,6.006629529480002e-267
7,6.006629529480002e-267
8,6.006629529480002e-267
9,7.581039266016822e-283
10,7.581039266016822e-283
