"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,4.024446801874075e-190
2,2.3620374525518542e-207
3,2.3620374525518542e-207
4,4.43890812786223e-217
5,4.43890812786223e-217
6,4.43890812786223e-217
7,4.43890812786223e-217
8,1.6583325591273752e-225
9,1.6583325591273752e-225
10,1.6583325591273752e-225
