"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.075099601614735e-127
2,1.075099601614735e-127
3,2.9022283621838116e-136
4,2.9022283621838116e-136
5,2.9022283621838116e-136
