"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.3071424524170211e-260
2,1.6560023466689145e-267
3,9.5140017485474e-269
4,9.5140017485474e-269
5,9.5140017485474e-269
6,7.336213199010405e-272
7,7.336213199010405e-272
8,4.5630365669034457e-293
9,4.5630365669034457e-293
10,4.5630365669034457e-293
