"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,4.675886025484054e-118
2,5.964921080051372e-134
3,5.964921080051372e-134
4,5.964921080051372e-134
5,5.964921080051372e-134
6,5.964921080051372e-134
7,5.964921080051372e-134
8,5.964921080051372e-134
9,5.964921080051372e-134
10,5.964921080051372e-134
