"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.7278244287596214e-130
2,1.7278244287596214e-130
3,1.7278244287596214e-130
4,1.7278244287596214e-130
5,1.7278244287596214e-130
6,1.0862694682520821e-141
7,1.0862694682520821e-141
8,1.0862694682520821e-141
9,1.0862694682520821e-141
10,1.0862694682520821e-141
