"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.5282248312462006e-119
2,4.4803158098408944e-132
3,3.954723041407584e-137
4,3.954723041407584e-137
5,3.954723041407584e-137
