"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,8.364403544888294e-215
2,8.364403544888294e-215
3,8.364403544888294e-215
4,8.364403544888294e-215
5,8.364403544888294e-215
6,8.364403544888294e-215
7,8.364403544888294e-215
8,8.364403544888294e-215
9,8.364403544888294e-215
10,8.364403544888294e-215
