"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,3.083764831694562e-199
2,3.083764831694562e-199
3,1.8239201039546348e-214
4,1.8239201039546348e-214
5,1.8239201039546348e-214
6,1.8239201039546348e-214
7,1.8239201039546348e-214
8,1.8239201039546348e-214
9,1.8239201039546348e-214
10,1.8239201039546348e-214
