"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,3.2759233535229504e-257
2,3.2759233535229504e-257
3,3.2759233535229504e-257
4,4.4560255993433026e-271
5,4.4560255993433026e-271
6,4.4560255993433026e-271
7,4.4560255993433026e-271
8,4.4560255993433026e-271
9,4.4560255993433026e-271
10,4.4560255993433026e-271
