"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.1644991591109e-245
2,7.346828813171528e-251
3,4.905361866549433e-251
4,3.501248792551115e-256
5,3.501248792551115e-256
6,3.501248792551115e-256
7,4.079451675272394e-266
8,4.079451675272394e-266
9,1.80801809011765e-277
10,1.80801809011765e-277
