"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,5.690223844061411e-129
2,5.690223844061411e-129
3,5.690223844061411e-129
4,5.690223844061411e-129
5,5.690223844061411e-129
6,5.690223844061411e-129
7,5.690223844061411e-129
8,5.690223844061411e-129
9,5.690223844061411e-129
10,5.690223844061411e-129
