"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,2.044162119460475e-177
2,1.419163545515416e-222
3,1.419163545515416e-222
4,1.419163545515416e-222
5,1.419163545515416e-222
6,1.419163545515416e-222
7,1.419163545515416e-222
8,1.419163545515416e-222
9,1.419163545515416e-222
10,1.419163545515416e-222
