"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,4.4952449816001375e-116
2,1.4136854719074579e-129
3,1.4136854719074579e-129
4,1.4136854719074579e-129
5,1.4136854719074579e-129
6,1.4136854719074579e-129
7,1.4136854719074579e-129
8,1.4136854719074579e-129
9,2.3917416727946003e-133
10,2.3917416727946003e-133
