"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.8784340620598521e-119
2,1.8784340620598521e-119
3,1.8784340620598521e-119
4,3.0267721338323004e-130
5,3.0267721338323004e-130
6,3.0267721338323004e-130
7,1.9362408664371794e-133
8,1.9362408664371794e-133
9,1.9362408664371794e-133
10,4.823274959237165e-146
