"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,8.187025698838846e-117
2,1.4908727955055477e-117
3,1.4908727955055477e-117
4,1.4908727955055477e-117
5,7.125225197359499e-125
