"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.5748018417800294e-248
2,6.260299935041476e-258
3,1.2736245901841894e-276
4,1.2736245901841894e-276
5,1.2736245901841894e-276
6,1.2736245901841894e-276
7,1.2736245901841894e-276
8,1.2736245901841894e-276
9,1.2736245901841894e-276
10,1.2736245901841894e-276
