"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,1.9755093517295714e-256
2,2.6066593399000113e-260
3,1.2678416314488698e-268
4,3.389984793733235e-281
5,5.9380259077261645e-301
6,5.9380259077261645e-301
7,5.9380259077261645e-301
8,5.9380259077261645e-301
9,5.9380259077261645e-301
10,5.9380259077261645e-301
