"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,3.2913550553626262e-289
2,3.2913550553626262e-289
3,3.2913550553626262e-289
4,3.2913550553626262e-289
5,3.2913550553626262e-289
