"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,6.852633828296929e-122
2,5.357476672477998e-124
3,5.357476672477998e-124
4,5.615029201287323e-128
5,5.615029201287323e-128
6,3.557773444475754e-128
7,3.557773444475754e-128
8,4.721909261639671e-131
9,4.721909261639671e-131
10,4.721909261639671e-131
